id,name,category,breadcrumbs,short_description,description,price,best_for,review_score,review_count,image_url,url,embedding,,,,,,,,,,,,
227904, Base Camp 6 Tent,Tent,"Camping and Hiking
/
Tents
/
Camping Tents","Dispersed camping, vehicle-supported overnights and campground stays—whatever your flavor of adventure, our member-favorite REI Co-op Base Camp 6 tent offers a robust shelter in any weather.","Rugged materials and proven architecture are designed to be highly stable while maximizing interior livability in this full-featured tent
Dead-end pole sleeves and color-coding on poles and sleeves simplify setup, so it's easy to know which one goes where
Compatible with the Base Camp Vehicle Connector (item #227903; not included), which shields you from the sun or drizzle as you move between your vehicle and tent
Nonfluorinated durable water repellent (DWR) helps moisture bead up on the surface of the canopy and rainfly fabric
Wide-mouth door orientation gives all sleepers equal access to the 2 doors—no need to crawl over a tent mate to get in and out
Large doors have solid fabric for privacy and mesh for ventilation; inner doors hang out of the way and can tuck into roof pockets
4 roof vents plus a low side vent improve ventilation, helping control condensation; zippered access allows you to adjust the vents from inside the tent
Large, pole-supported vestibule and a smaller stake-out vestibule provide covered storage front and rear; stake-out loops are large enough to accommodate skis or splitboards
Updated straight-zip vestibule doors offer greater ease and versatility
Multiple pockets and hang loops help organize gear and essentials inside the tent
Reflective trims and detailing help you see your tent at night
Includes a heavy-duty storage sack with shoulder sling, stakes, guylines and tighteners, as well as a pole-repair tube, a pole bag and a stake bag
Solution-dyed mesh reduces both water and energy used in manufacturing
Compatible with REI Co-op Base Camp 6 footprint (item #227902; not included)
REI is Climate Neutral Certified; as we work to actively reduce our footprint, we measure annual carbon emissions and purchase an equivalent amount of verified carbon credits",549,Camping,3.9,235,https://www.rei.com/media/076c4dd0-b476-4f5d-98fa-fc380deb1d8f?size=2000,https://www.rei.com/product/227904/rei-co-op-base-camp-6-tent,,,,,,,,,,,,,
109955, Core Battery,Lighting,"Camping and Hiking
/
Camp Lighting
/
Headlamps
/
Headlamp Accessories","A high-capacity lithium ion 1250 mAh rechargeable battery, the Petzl Core guarantees high-performance lighting for compact Petzl hybrid headlamps and recharges directly with an integrated USB port.","Battery serves as an economical and sustainable main power supply or backup battery
Indicators show charge and remaining burn time
USB/micro-USB charging cable included
Compatible with the 2017 models of the Petzl Tikkina, Tikka, Zipka, Actik, Actik Core, Tactikka, Tactikka +, Tactika Core and Tactikka + RGB headlamps
Also compatible with 2018 models of the Petzl Tikkid headlamp",29.95,Multisport,3.9,111,https://www.rei.com/media/62eb43e3-2ea4-4dfd-8966-c8a1f0778308?size=2000,https://www.rei.com/product/109955/petzl-core-battery,,,,,,,,,,,,,
205212, Classic Recharge 800 Lumens LED Lantern,Lighting,"Camping and Hiking
/
Camp Lighting
/
Lanterns
/
Electric Lanterns","Keep your campsite lit all through the night with the Coleman Classic Recharge 800 Lumens LED Lantern. Place it on the table while your crew dukes it out over cards, or hang it up in your tent.","Rechargeable lithium-ion battery and a durable, impact-resistant design make this lantern an essential component of your camping kit
Modern, metal-inspired texture is inspired by Coleman original fuel-burning lanterns
Updated bail handle with a built-in carabiner makes it easier to carry and hang
4800 mAh built-in, lithium-ion rechargeable battery features battery level indicators; included USB-to-USB-C cord nests in lantern base
Includes a charging station to juice up personal devices even when lantern is in use
High-performing lifetime LEDs never need replacing and produce up to 800 lumens on high, 300 lumens on medium or 100 lumens on low
Run time is up to 5 hrs. on high, 15 hrs. on medium, 45 hrs. on low or 45 hrs. on flashing
Beam distance is up to 18 m on high, 11 m on medium or 7 m on low
Durable plastic design with IPX4 water resistance and impact resistance is ideal for outdoor use
The manufacturer offers a 3-year limited warranty on this product",75,Camping,4.8,72,https://www.rei.com/product/205212/coleman-classic-recharge-800-lumens-led-lantern,https://www.rei.com/product/205212/coleman-classic-recharge-800-lumens-led-lantern,,,,,,,,,,,,,
174380, Retro Pile Fleece Jacket - Men's,Hiking Clothing ,"Men's Clothing
/
Men's Jackets
/
Men's Fleece and Soft-Shell Jackets
/
Men's Fleece Jackets","Made of 100% recycled shearling fleece, the men's Patagonia Retro Pile jacket provides warmth for any cool-weather venture, thanks to a soft, fuzzy exterior and a smooth, skin-friendly interior.","Polyester double-sided shearling fleece is made from 100% recycled materials
Zip-through, stand-up collar provides heat-trapping comfort
Raglan sleeves allow full mobility and comfort under pack straps
Flatseam construction throughout reduces bulk and helps minimize seam chafe
Left-chest pocket and 2 front pockets provide secure storage for daily necessities and come equipped with webbing zipper pulls
Soft spandex trim finishes the cuffs and hem
Fair Trade Certified™ sewn, which means the people who made it earned a premium for their labor",149,Multisport,4.4,89,https://www.rei.com/media/3038d49b-bbf2-4695-81dc-9728cfe6b46c?size=2000,https://www.rei.com/product/174380/patagonia-retro-pile-fleece-jacket-mens,,,,,,,,,,,,,
825037, Hiker Micro Crew Cushion Socks - Men's,Hiking Clothing ,"Footwear
/
Socks
/
Hiking Socks
/
Men's Hiking Socks","Tested on the Vermont Long Trail, these Darn Tough socks provide a high level of cushioned performance. Made with merino wool, they're comfortable and durable.","Darn Tough uses a custom-count, shrink-treated merino wool that enhances comfort and durability for outdoor activities
Merino wool wicks away moisture and breathes to regulate temperature for outstanding comfort in a variety of conditions
Mid-level cushion density under foot
Provides reinforcement at the heels and toes and elastic support around the arch
Ring-toe construction hides seams and enhances comfort
Noncushioned, wide-ribbed, crew-height legs
Darn Tough recommends that you machine wash socks inside out in warm water on gentle cycle and tumble dry on low",26,Hiking,4.7,1146,https://www.rei.com/media/f5d5b6bb-b123-44d6-9ca4-aecd3eef70a1?size=2000,https://www.rei.com/product/825037/darn-tough-hiker-micro-crew-cushion-socks-mens,,,,,,,,,,,,,
239565, Mountain 600 Leaf GTX Hiking Boots - Men's,Hiking Footwear,"Footwear
/
Men's Footwear
/
Men's Boots
/
Men's Hiking Boots
/
Men's Day Hiking Boots","Merging waterproof protection with Ortholite® Eco comfort, the men's Danner Mountain 600 Leaf GTX hiking boots are made to tackle the trails, so you can get out exploring no matter the weather.","Full-grain leather uppers are strong and durable; they use leather that's been put through 6 different tests before Danner made their selection to ensure quality
GORE-TEX 100% waterproof and breathable liners are made using 30% recycled material; they ensure that no water gets in, while allowing sweat and moisture to get out
OrthoLite Eco open-cell polyurethane footbeds use a special formulation featuring bio-oil to provide lasting comfort
Vibram® SPE rubberized EVA midsoles maintain the same cushioning properties as traditional EVA, but they are more durable and won't break down as easily
This technology in the midsoles enhances rebound, comfort and support
Vibram Fuga outsoles with self-adapting lugs and specially formulated Megagrip compound provide incredible grip on both wet and dry surfaces
Designed with a low profile for versatile, everyday wear and built to offer enough room for comfort; these boots fit slightly large—Danner recommends sizing down a half size
These boots are Recraftable by Danner, meaning they are eligible to be resoled, reconditioned and restitched",219.95,Hiking,4.6,30,https://www.rei.com/media/1c77fdfb-ee73-4069-afc1-93cebf26a8d1?size=2000,https://www.rei.com/product/239565/danner-mountain-600-leaf-gtx-hiking-boots-mens,,,,,,,,,,,,,
229809, Targhee IV Mid Waterproof Hiking Boots - Men's,Hiking Footwear,"Footwear
/
Men's Footwear
/
Men's Boots
/
Men's Hiking Boots
/
Men's Day Hiking Boots",Get out and explore in these KEEN waterproof hiking boots. Nubuck leather uppers with wide toeboxes offer out-of-the-box comfort. Durable TPU outsoles provide great grip.,"KEEN.DRY membranes provide waterproof/breathable protection for hiking in any conditions
Uppers are made with premium, environmentally preferred nubuck leather from a LWG-certified tannery
Original KEEN fit with generous space across the forefoot for toes to spread out
Breathable mesh linings
Padded tongues and collars for comfort
100% recycled PET laces
Eco Anti-Odor for natural odor control
Leather mud shields repel debris
Durable rubber toe bumper helps keep toes protected from rocks and debris
Removable Luftcell polyurethane (PU) insoles for long-lasting comfort
Direct-attach, air-injected Luftcell PU midsoles for long-lasting cushioning
LuftCore technology embeds a lightweight, air-injected core into higher-density foam for enhanced midsole cushioning
Heel-capture systems for added stability
Stability shanks deliver lightweight support
Innovative construction fuses the uppers and soles together for a longer-lasting bond without the use of glues and solvents
Abrasion-resistant KEEN.RUGGED outsoles are twice as durable as rubber
Nonmarking, multidirectional lugs for increased traction
12 mm heel-to-toe drop; 28 mm heel stack height",170,Hiking,4.4,596,https://www.rei.com/media/5f879dd2-083d-42f2-a53b-f163e83d2fdf?size=2000,https://www.rei.com/product/229809/keen-targhee-iv-mid-waterproof-hiking-boots-mens,,,,,,,,,,,,,
814928, Trauma Pak with QuikClot Kit,Health and Safety,"Camping and Hiking
/
Health and Safety
/
First Aid
/
First-Aid Kits",Quickly treat wounds and stop the bleeding with the Adventure Medical Kits Trauma Pak with QuikClot® kit. It's a great addition to a home emergency kit or backcountry survival kit.,"Includes one 3 in. conforming gauze pad, two 2 x 2 in. gauze pads, two 4 x 4 in. gauze pads, 1 pair of nitrile gloves, 1 triangular bandage and a 9 x 5 in. trauma pad
Includes one 25g package of QuikClot to stop moderate to severe bleeding fast; QuikClot speeds the coagulation of blood, resulting in a stable clot that stops bleeding
Also includes 4 antiseptic wipes and a 2 x 26 in. roll of duct tape
Adventure Medical Kits Trauma Pak with QuikClot® kit includes specialized instructions for treating major trauma injuries",29.95,Multisport,4.9,24,https://www.rei.com/media/886af76b-b06e-4675-ae8b-aaf29d4b5f1b?size=2000,https://www.rei.com/product/814928/adventure-medical-kits-trauma-pak-with-quikclot-kit,,,,,,,,,,,,,
186387, Wilderness Wipes - Package of 36,Health and Safety,"Camping and Hiking
/
Health and Safety
/
Camp Bathroom
/
Soap and Shampoo
/
Camping Soap",Snuggling down to sleep with gritty arms and dirty feet doesn't feel good. Sea to Summit Wilderness Wipes will clean and refresh you when you're still days away from a shower or even running water.,"Extra-thick wipes are soft and gentle on your skin, removing salt and unpleasant odors caused by sweat with no need to rinse
pH balanced for human skin
100% viscose fiber
Unscented wipes contain aloe vera and vitamin E
Resealable package includes 36 compact wipes that measure 8 x 6 in. each",9.95,"Backpacking

Camping",4.8,117,https://www.rei.com/media/4844e718-8159-4fe0-b7d1-cfbf2a028fda?size=2000,https://www.rei.com/product/186387/sea-to-summit-wilderness-wipes-package-of-36,,,,,,,,,,,,,
246066, Thrive Flip Straw Kids' Water Bottle - 14 fl. oz.,Kids Camping Gear,"Camping and Hiking
/
Camp Hydration
/
Water Bottles","Give your little adventurer a spill-free way to stay hydrated with the 14 fl. oz. Camelbak Thrive Flip Straw Kids' water bottle—they just need to flip, bite and sip.","Flip, bite and sip with the drink-through straw
Easy to carry with the comfortable carry handle
Easy to clean—the whole bottle is dishwasher safe, making for easier and faster cleanup",15,Multisport,0,0,https://www.rei.com/media/a7db0b99-b240-4833-a31f-2aa7eaff6d1a?size=2000,https://www.rei.com/product/246066/camelbak-thrive-flip-straw-kids-water-bottle-14-fl-oz,,,,,,,,,,,,,
207349, Premiums Polarized Sunglasses - Kids',Kids Camping Gear,"Camping and Hiking
/
Sunglasses
/
Kids' Sunglasses","With a formfitting design that helps keep these shades from flying off on swing sets and playgrounds, the Knockaround Kids Premiums sunglasses fit most kids ages 1 to 5 years old.","Kids Premiums sunglasses are modeled after the adult Premiums frame style and feature embedded K logos on the outside of each arm
UV400 rating means these sunglasses block 99–100 percent of UV rays
Polarized lenses decrease eye strain by reducing visible glare from water, snow, sand and pavement
FDA-approved, impact-resistant lenses
Soft, protective pouch included",25,Casual,4.6,16,https://www.rei.com/media/ef0af4b3-3100-4a59-9ad3-41f56ecfc3f8?size=2000,https://www.rei.com/product/207349/knockaround-premiums-polarized-sunglasses-kids,,,,,,,,,,,,,
245469, fenix 8 AMOLED Sapphire,Camp Electronics,"Camping and Hiking
/
Camp Electronics
/
Watches
/
GPS Sports Watches","An advanced multisport GPS smartwatch with a bright, scratch-resistant display, the Garmin fenix 8 AMOLED Sapphire is for serious athletes and outdoor adventurers who want to push beyond their limits.","Bright AMOLED (active-matrix organic light-emitting diode) display with scratch-resistant sapphire lens
Powerful built-in LED flashlight for after-dark visibility
43 MM size features a durable steel or titanium bezel; 47 MM and 51 MM sizes feature a durable titanium bezel
43 MM battery performance: up to 10 days in smartwatch mode; up to 28 hrs. in GPS mode
47 MM battery performance: up to 16 days in smartwatch mode; up to 47 hrs. in GPS mode
51 MM battery performance: up to 29 days in smartwatch mode; up to 84 hrs. in GPS mode
Power up your performance, endurance and injury resistance with targeted strength-training plans, real-time stamina tracking, sport-specific workouts and built-in sports apps
Performance insights help you manage your exertion and build stamina; training readiness features show how much recovery time you need between workouts
Training readiness score is based on sleep quality, recovery, training load and heart rate variability (data presented is intended to be a close estimation of metrics tracked)
Dynamic round-trip routing simplifies planning by letting you set your target distance and receive turn-by-turn directions that adjust to get you back to the start on schedule
A built-in speaker and mic let you make and take phone calls from your wrist when your watch is paired to your smartphone
You can even use your smartphone's voice assistant to respond to text messages and more
Off-grid voice command feature lets you access select watch controls even without a smartphone connection
Multiband GPS with SatIQ™ technology—plus built-in sensors for 3-axis compass, gyroscope and barometric altimeter—let you navigate with superior positioning accuracy
Explore new vistas with preloaded TopoActive maps with relief shading—plus built-in maps for thousands of golf courses and ski resorts worldwide
40-meter dive rating and leakproof metal buttons let you reach new depths with support for scuba and apnea dive activities
24/7 health and wellness monitoring with wrist-based heart rate, advanced sleep monitoring, respiration tracking, Pulse Ox and more
This is not a medical device, and data presented is intended to be a close estimation of metrics tracked; Pulse Ox not available in all countries
ECG app can record your heart rhythm and check for signs of atrial fibrillation (not available in all regions; for people 22 years or older)
Additional features include music storage, Garmin Pay™ contactless payments (with supported country and payment network), smart notifications and more
Thermal- and shock-resistant to MIL-STD 810, the watch features a metal sensor guard cover to protect essential sensors from damage and wear during your toughest adventures",1100.00,Multisport,4.3,100,https://www.rei.com/media/e9180085-4d37-4daf-acd9-5bedefe078b6?size=2000,https://www.rei.com/product/245469/garmin-fenix-8-amoled-sapphire,,,,,,,,,,,,,
232656, Max Alkaline AA Batteries - Package of 16,Camp Electronics,"Camping and Hiking
/
Camp Electronics
/
Portable Power
/
Batteries","Locking in power for up to 12 years' shelf life, these trustworthy Energizer Max alkaline AA batteries deliver reliable power and protection to flashlights and other small devices.","Designed to protect your devices against damaging leaks for up to 2 years after fully used
Includes 16 AA batteries",16.95,Multisport,4.9,2339,https://www.rei.com/media/43ef9159-5d15-42d8-a95c-4cb7ed454c7d?size=2000,https://www.rei.com/product/232656/energizer-max-alkaline-aa-batteries-package-of-16,,,,,,,,,,,,,
203552, Nalgene Sustain Graphic Wide-Mouth Water Bottle - 32 fl. oz.,Camp Hydration,"Camping and Hiking
/
Camp Hydration
/
Water Bottles",Keep your fluid levels up when you play outside with the 32 fl. oz. REI Co-op Nalgene Sustain™ graphic wide-mouth water bottle. It's made from 50% waste plastic (using ISCC certified mass balance).,"Tritan Renew™ is derived from 50% waste plastic (using ISCC certified mass balance), transforming plastic destined for landfills into BPA-, BPS- and phthalate-free bottles
Completely leakproof with continuous, straight-shouldered, semibuttressed threads that keep the bottle sealed tight
Easy-to-clean, dishwasher-safe Tritan Renew copolyester material
Wide-mouth design is easy to fill with ice cubes
Built to last, guaranteed for life by Nalgene
REI is Climate Neutral Certified; as we work to actively reduce our footprint, we measure annual carbon emissions and purchase an equivalent amount of verified carbon credits",10.93,Multisport,4.8,185,https://www.rei.com/media/d5512f57-5112-4b05-ae8b-6eab49b460b3?size=2000,https://www.rei.com/product/203552/rei-co-op-nalgene-sustain-graphic-wide-mouth-water-bottle-32-fl-oz?color=90S%2520LOGO%252FCLEAR,,,,,,,,,,,,,
190131, Momentum Climbing Shoes - Men's,Climbing Shoes,"Climbing
/
Climbing Shoes
/
Men's Climbing Shoes","Feel comfy on the wall or the ground in the men's Black Diamond Momentum climbing shoes, designed with flexible, breathable knit uppers and molded rubber outsoles for locked-in support.","Updated, engineered knit uppers provide exceptional breathability and improved comfort; soft microfiber linings help to minimize stretch
Flat, neutral lasts allow you to climb or walk to and from your climbing zone comfortably
Updated soft flex midsoles provide added sensitivity for improved edging abilities while retaining comfort
Molded 4.3 mm rubber outsoles offer durability with the optimal performance and consistent tension of updated rubber heel geometry to keep your feet locked in
Lighter, softer toe rands improve the fit and comfort
2 hook-and-loop straps provide a comfortable, adjustable fit
Hemp footbeds deliver soft comfort underfoot
Constructed entirely with vegan materials",99.95,Rock Climbing,4.6,182,https://www.rei.com/media/344fc4e7-f639-4d76-8235-2a34bc216fd1?size=2000,https://www.rei.com/product/190131/black-diamond-momentum-climbing-shoes-mens,,,,,,,,,,,,,
897377, Helix Climbing Shoes - Men's,Climbing Shoes,"Climbing
/
Climbing Shoes
/
Men's Climbing Shoes","Built with a padded mesh tongue for comfort, the Italian-made Scarpa Helix climbing shoes for men feature Vibram® XS Edge rubber for the best mix of grip, edging and durability.","An improved fit in the heel complements the all-day comfort of the Helix that has been valued by new climbers and seasoned guides alike
Flat lasted construction delivers all-day comfort and performance
Vibram XS Edge provides incredible grip and durability
Light heel cup cushioning enhances all-day wear
To-the-toe lacing closure allows for a fine-tuned fit for almost any foot shape
Shoes can be resoled",129,Rock Climbing,4.2,109,https://www.rei.com/media/5bd7470f-744b-4679-af49-5bb9d68b7dcd?size=2000,https://www.rei.com/product/897377/scarpa-helix-climbing-shoes-mens,,,,,,,,,,,,,
190133, Momentum Climbing Shoes - Kids',Climbing Shoes,"Climbing
/
Climbing Shoes
/
Kids' Climbing Shoes","Send your kids up the climbing wall in the Black Diamond Momentum kids' climbing shoes. These entry-level shoes feature breathable, flexible knit uppers with microfabric midsoles to feel the action.","Engineered knit uppers provides exceptional breathability and improved comfort with soft microfiber lining to minimize stretch
Kid-specific flat, neutral lasts allow your kids to climb or walk to and from your climbing zone and around all day comfortably
Microfabric midsoles provide the sensitivity needed for improved edging while retaining comfort
Molded BlackLabel rubber outsoles built for durability, optimal consistency and performance consistency
Hook-and-loop strap provides a comfortable, adjustable fit that's easy to put on and take off
Hemp footbeds deliver soft comfort underfoot
Constructed entirely with vegan materials",69.95,Rock Climbing,4.6,42,https://www.rei.com/media/442ff730-6b9a-4b3e-b1d2-ac3168248110?size=2000,https://www.rei.com/product/190133/black-diamond-momentum-climbing-shoes-kids,,,,,,,,,,,,,
150174, Vapor V Climbing Shoes - Men's,Climbing Shoes,"Climbing
/
Climbing Shoes
/
Men's Climbing Shoes","With upgraded, all-microsuede uppers this season, the Scarpa Vapor V men's climbing shoes blend comfort and sensitivity for steep climbing performance whether you're jamming cracks or out on the face.","Medium charged Bi-Tension™ active randing pulls power from the toes instead of cramming them forward to achieve the same tension with improved comfort
Split outsoles provide flexibility
Padded mesh tongues ensure all-day cushioning
Rubber toe patch provides toe hooking grip",148.93,Rock Climbing,3.6,73,https://www.rei.com/media/65a0e7c0-ac7e-4306-a04d-93639e539c56?size=2000,https://www.rei.com/product/150174/scarpa-vapor-v-climbing-shoes-mens,,,,,,,,,,,,,
236066, Kubo Climbing Shoes - Men's,Climbing Shoes,"Climbing
/
Climbing Shoes
/
Men's Climbing Shoes","Delivering precision, power and plenty of comfort for long climbing sessions, the men's La Sportiva Kubo climbing shoes combine unlined uppers, sticky Vibram® XS Edge outsoles and a moderate downturn.","Unlined leather uppers with highly breathable, cushioned tongues keep you comfortable through long days on the wall
4 mm Vibram XS Edge rubber outsoles features a moderate downturn that promotes confident foothold positioning on the wall
Sticky toe-rubber patches are integrated into the rands, improving durability and providing great jamming and hooking performance
Heels are integrated into the soles for increased heel-hooking precision and grip
Opposing dual hook-and-loop closure system offers a precise, customizable fit
Designed for climbers of all abilities
Shoes can be resoled; La Sportiva Authorized Resolers can be found across North America
Constructed without intentionally added PFAS
Fit tip: La Sportiva recommends sizing down 1–2 sizes from your typical street shoe size",159,Rock Climbing,4.7,38,https://www.rei.com/media/12a062ab-79d4-476e-b798-37ecfaa71b64?size=2000,https://www.rei.com/product/236066/la-sportiva-kubo-climbing-shoes-mens,,,,,,,,,,,,,
162869, Momentum Harness Package - Men's,Climbing Harnesses,"Climbing
/
Climbing Harnesses
/
Men's Climbing Harnesses","The comfortable, dependable men's Black Diamond Momentum harness package combines a great all-around harness with the essentials you need to take on the vertical world.","Package includes an ATC-XP belay/rappel device, RockLock screwgate carabiner, Mojo chalk bag and BD White Gold chalk
Harness features 4 gear loops, adjustable leg loops and a comfortable waistbelt
Prethreaded waistbelt buckle provides a quick, secure fit and reduces error when you're tying in
Bullhorn-shaped waistbelt is built with Dual Core Construction™ for maximum comfort, especially on hanging belays
trakFIT™ adjustment allows easy customization of leg loops
Adjustable rear elastic riser sits close to your body
4 pressure-molded gear loops hold draws, cams and belay devices
Specs are for harness only",99.95,Climbing,4.8,205,https://www.rei.com/media/36c7ec1d-b9d2-4c46-a49d-a68ff6da3f81?size=2000,https://www.rei.com/product/162869/black-diamond-momentum-harness-package-mens,,,,,,,,,,,,,
126521, Solution Harness - Women's,Climbing Harnesses,"Climbing
/
Climbing Harnesses
/
Women's Climbing Harnesses","For redpoint burns and marathon belays, the women's Black Diamond Solution climbing harness sports a durable, contoured design to support a full range of motion without pressure points.","Fusion Comfort Technology™ uses 3 strands of low-profile webbing in the fixed leg loops and waist to distribute load evenly and minimize pressure points
Women-specific rise and fit sits higher on your torso than a man's harness would
4 pressure-molded gear loops
Adjustable, releasable elastic risers",79.95,Climbing,4.8,60,https://www.rei.com/media/fd6013ea-58b4-4d98-a9d8-543f77436984?size=2000,https://www.rei.com/product/126521/black-diamond-solution-harness-womens,,,,,,,,,,,,,
126507, Solution Harness - Men's,Climbing Harnesses,"Climbing
/
Climbing Harnesses
/
Men's Climbing Harnesses","Work your project all day long in the men's Black Diamond Solution climbing harness. Designed to fit the contours of your body, it banishes pressure points so you stay supported and moving freely.","Fusion Comfort Technology™ uses 3 strands of low-profile webbing in the fixed leg loops and waist to distribute load evenly and minimize pressure points
4 pressure-molded gear loops
Adjustable, releasable elastic risers",79.95,Climbing,4.7,191,https://www.rei.com/media/542333a1-cc90-4767-916b-0b924efeb106?size=2000,https://www.rei.com/product/126507/black-diamond-solution-harness-mens,,,,,,,,,,,,,
192811, 4 Slide Harness,Climbing Harnesses,"Climbing
/
Climbing Harnesses
/
Men's Climbing Harnesses","Ideal for beginners, expert climbers and everyone in between, the Mammut 4 Slide harness boasts comfort, user-friendly features and ample adjustability for a just-right fit.","4 Slide-Bloc buckles are user-friendly and quick to adjust for all body sizes and situations
2 hip buckles center harness on your waist, while buckles on leg loops easily accommodate different body sizes and clothing
Cushioning and padding provide comfort
4 large, preshaped gear loops let you to attach gear; also has haul loop
Wear indicator made from red material woven into the tie-in loop shines through the fabric to alert the user to damage
Certifications: CE EN 12277 Type C, UIAA",64.95,Climbing,4.6,44,https://www.rei.com/media/d8d13e7e-a31c-49c4-ac90-19472b81de9e?size=2000,https://www.rei.com/product/192811/mammut-4-slide-harness,,,,,,,,,,,,,
221873, Long Haul Harness,Climbing Harnesses,"Climbing
/
Climbing Harnesses
/
Men's Climbing Harnesses","An updated version of their ultimate aid climbing harness, the Black Diamond Long Haul harness is lightweight and extra padded for added comfort on big wall objectives.","Updated with lightweight materials and more padding
2 seamless nylon Infinity belay loops; 5 molded gear loops; rated haul loop
Quick-drop adjustable leg loops
Ice clipper slots",139.95,Climbing,4.5,33,https://www.rei.com/media/ca51a5ad-3d24-4118-b35e-29392f99863b?size=2000,https://www.rei.com/product/221873/black-diamond-long-haul-harness,,,,,,,,,,,,,
149644, ATC-Guide Belay Device,Climbing Hardware,"Climbing
/
Climbing Hardware
/
Belay and Rappel Devices","10% lighter than its predecessor with improved feeding and pulling in guide mode, the versatile Black Diamond ATC-Guide belay device offers multiple friction modes for belaying and rappelling.","Updated construction cuts weight to 80g and enhances rope handling
Dependably and smoothly handles 8.1-11mm rope diameters in all conditions
Durable cable holds its shape and resists getting caught up between ropes
Guide mode works with 1 or 2 climbers ascending and descending
Autoblock release hole accepts small carabiners",39.95,Climbing,5,104,https://www.rei.com/media/4164e4a4-35f7-4920-be1e-c4c376f512a3?size=2000,https://www.rei.com/product/149644/black-diamond-atc-guide-belay-device,,,,,,,,,,,,,
169034, LiteWire Carabiner,Climbing Hardware,"Climbing
/
Climbing Hardware
/
Carabiners","A trad climber's wiregate of choice for racking cams in the desert or the mountains, the Black Diamond LiteWire carabiner features hot-forged construction and a hinge-basket made for a narrow sling.","Large rope-bearing surface adds durability
Nose geometry allows efficient clipping/unclipping",8.95,Climbing,4.9,206,https://www.rei.com/media/157eb35b-094f-4c56-9543-0771e770da56?size=2000,https://www.rei.com/product/169034/black-diamond-litewire-carabiner,,,,,,,,,,,,,
162865, HotWire Quickpack - Package of 6,Climbing Hardware,"Climbing
/
Climbing Hardware
/
Quickdraws","Featuring lightweight, hot-forged HotWire carabiners at both ends, the Black Diamond HotWire Quickpack set of 6 quickdraws delivers no-frills performance so you can climb, clip and clean with ease.","Hot-forged construction results in a lighter weight; material has been removed where it's not needed and added where durability is key
Bottom HotWire carabiner is brightly colored to provide a visual target while climbing
Dual wiregates eliminate gate flutter and won't freeze up in alpine conditions
The durable, easy-to-grab 18mm polyester dogbone features a Straitjacket™ insert to keep the bottom carabiner properly oriented
Includes 6 quickdraws",99.95,Climbing,48,167,https://www.rei.com/media/fece286b-fc22-4c5e-9230-e7d81ac26fe1?size=2000,https://www.rei.com/product/162865/black-diamond-hotwire-quickpack-package-of-6,,,,,,,,,,,,,
169035, LiteWire Quickdraw Quickpack - 12 cm,Climbing Hardware,"Climbing
/
Climbing Hardware
/
Quickdraws","Ideal for racking cams on desert or alpine climbs, the Black Diamond LiteWire carabiner is a trad climber's wiregate of choice with hot-forged construction and a hinge-basket made for a narrow sling.","Hot-forged carabiner construction is strong and lightweight
Dual LiteWire wiregates eliminate gate flutter
Straitjacket insert keeps the bottom carabiner in the optimal clipping position
12 cm long, 12 mm wide Dynex™ dogbone",104.95,Climbing,4.9,50,https://www.rei.com/media/e136f3b4-eaa7-47ae-8ef6-f5d1e114459b?size=2000,https://www.rei.com/product/169035/black-diamond-litewire-quickdraw-quickpack-12-cm,,,,,,,,,,,,,
169032, RockLock Screwgate Carabiner,Climbing Hardware,"Climbing
/
Climbing Hardware
/
Carabiners","Ideal for belaying, rappelling or anchors, the hot-forged Black Diamond RockLock screwgate carabiner features a redesigned spine for better handling and a larger rope-bearing surface for durability.","Hot-forged construction provides light weight
Square hinge end is shaped to stay securely in place when clipped into a belay loop
Slightly curved spine maximizes the gate opening
Keylock nose helps prevent snagging
Screwgate sleeve can be operated with one hand
Type H/HMS connector for dynamic belaying using a Munter hitch or belay device",14.95,Climbing,4.8,177,https://www.rei.com/media/349531a4-6afb-4411-9dd3-f3742ab09a1c?size=2000,https://www.rei.com/product/169032/black-diamond-rocklock-screwgate-carabiner,,,,,,,,,,,,,
192801, Crag We Care Classic 9.5 mm Non-Dry Rope,Climbing Ropes,"Climbing
/
Climbing Ropes
/
Single Ropes","With a shell crafted from residual yarn left over from changes between different colors, the Mammut Crag We Care Classic 9.5 mm non-dry rope is an eco-conscious choice for sport and trad climbing.","Sheath is made of 100% residual yarn left over from changes between different colors, helping to reduce the environmental footprint of rope production by diverting waste
This residual yarn is a high-quality, brand-new raw material; all Crag We Care Classic 9.5 mm non-dry single ropes therefore fully comply with Mammut high quality standards
Each rope is a one-off, featuring its own individual pattern; comes in assorted colors only—sorry, specific color requests cannot be accommodated
Features a center mark",124.95,Climbing,4.8,103,https://www.rei.com/media/034e0b8c-0eeb-4bdf-b0e9-d9a4bba280b1?size=2000,https://www.rei.com/product/192801/mammut-crag-we-care-classic-95-mm-non-dry-rope,,,,,,,,,,,,,
