id,name,category,breadcrumbs,short_description,description,price,best_for,review_score,review_count,image_url,url
11140,"Stevita Naturals, All Natural Flavored Stevia Crystals, Strawberry, 10 Stick Packs, .2 oz (6 g) Each (Discontinued Item)",,,Strawberry Flavored Stevia Crystals | Add One Stick to 16 oz Water | Stevia Dietary Supplement,"• Strawberry Flavored Stevia Crystals
• Add One Stick to 16 oz Water
• Stevia Dietary Supplement

Recognized as #1 in Stevia quality

Stevia...the original and authentic stevia

All Natural Flavored Stevia Crystals

Suggested use
Dissolve one pack in 16 oz of water

Other Ingredients
Xylitol (from the bark of the birch tree), natural flavors, ascorbic acid, tartaric acid, fumaric acid, citric acid, natural colors No sugars No artificial ingredients No trans fat No allergens No soy No gluten No calories",511.8,,4.8,6,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/ste/ste00209/g/1.jpg",https://in.iherb.com/pr/stevita-naturals-all-natural-flavored-stevia-crystals-strawberry-10-stick-packs-2-oz-6-g-each-discontinued-item/11140
104062,"Codeage, Multi Collagen Peptides Powder, Unflavored, 20 oz (567 g)","Bone, Joint & Cartilage","Categories > Supplements > Bone, Joint & Cartilage > Collagen Supplements","5 Types I, II, III, V, X | 18 Amino Acids | Beyond Vitamins ® | 5 Types Collagen | Pasture Raised | Grass-Fed | Non GMO | Soy Free | Dairy Free | Gluten Free | cGMP Certified Manufacturing | Feel Different","• 5 Types I, II, III, V, X
• 18 Amino Acids
• Beyond Vitamins ®
• 5 Types Collagen
• Pasture Raised
• Grass-Fed
• Non GMO
• Soy Free
• Dairy Free
• Gluten Free
• cGMP Certified Manufacturing
• Feel Different

Enhance your daily routine with Codeage Multi Collagen Peptides Powder, featuring five types of collagen from different food sources and 18 amino acids. With zero carbs and a 20 oz. package designed to last two months, it’s a convenient and versatile addition to your wellness regimen.

All-in-one premium multi collagen supplement powder providing 5 collagen types (1, 2, 3, 5, and 10) from 5 high-quality food sources of collagen peptides - grass-fed hydrolyzed bovine collagen, organic chicken bone broth, organic beef bone broth, hydrolyzed wild-caught white fish, and eggshell collagens.

This top collagen powder is easy to incorporate into your daily routine; mix this hydrolyzed bovine collagen supplement once daily into smoothies, soups, coffees, teas, protein shakes, recipes, baked goods, or use it as a collagen coffee creamer.

Suggested use
Adults mix 1 scoop daily, or as recommended by your healthcare practitioner, with 8-12 ounces of water or your favorite beverage. Do not exceed the recommended dose.

Warning
Not a significant source of protein. Collagen protein does not count toward the FDA recommended Percent Daily Value for protein because it lacks one essential amino acid: tryptophan. If you are pregnant, nursing, allergic, have a medical condition, or are taking any medications, consult a doctor before using this or any other dietary supplement. Notice: Use this product as a food supplement only. Do not use for weight reduction. Color and odor may vary from lot to lot. Packaged by weight, not volume. Settling may occur. Store in a cool, dry place. Do not use if product has been opened or tampered with in any way. Keep out of reach of children and pets.

Other Ingredients
Contains: Fish (cod, snapper), egg. Allergen warning: Fish (cod, snapper), egg. Made in the USA with globally sourced ingredients.",3565.63,"Bone, Joint & Cartilage",4.8,4683,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/age/age00802/g/57.jpg",https://in.iherb.com/pr/codeage-multi-collagen-peptides-powder-unflavored-20-oz-567-g/104062
75241,"Sports Research, Marine Collagen, Unflavored, 12 oz (340 g)","Bone, Joint & Cartilage","Categories > Supplements > Bone, Joint & Cartilage > Collagen Supplements","10 g Collagen Per Serving | Supports Healthy Hair, Skin & Nails | Gluten-Free | Hydrolyzed Type I & III ♢ | Dietary Supplement | Great in Coffee & Shakes | Hydrolyzed for Easy Absorption | Dairy Free | Informed Choice - We Test You Trust | Igen Non-GMO Tested | Third Party Tested | cGMP Compliant","• 10 g Collagen Per Serving
• Supports Healthy Hair, Skin & Nails
• Gluten-Free
• Hydrolyzed Type I & III ♢
• Dietary Supplement
• Great in Coffee & Shakes
• Hydrolyzed for Easy Absorption
• Dairy Free
• Informed Choice - We Test You Trust
• Igen Non-GMO Tested
• Third Party Tested
• cGMP Compliant

Just one scoop of our Marine Collagen Peptides contains 10 grams of low molecular weight Types I & III collagen peptides with 18 amino acids including glycine, proline, and hydroxyproline, and 9 grams of protein in only 35 calories per serving.

Sports Research® Marine Collagen can help to improve the look and feel of your skin and nails by supplementing the body’s natural collagen production. So you can embrace your glowing, radiant self— from the inside out.

♢ Marine Collagen Peptides contains naturally occurring Type I & III Collagen (approximately 95% and ≤5%, respectively).

Suggested use
Adults combine 1 scoop into your favorite beverage or meal once daily and mix thoroughly, or as recommended by a qualified healthcare professional. Helpful Tip: Marine Collagen may clump in cold liquids. To enjoy cold, simply mix into room temperature liquid first and then add ice.

Warning
Notice: Use this product as a food supplement only. Do not use for weight reduction. Keep out of reach of children and pets. Consult with a qualified healthcare professional prior to using this product, especially if you are pregnant, nursing, have a diagnosed medical condition, or are taking a prescription medication. Do not exceed recommended daily intake. Do not use if safety seal is damaged or missing. Store at room temperature, in a dry place. Protect product from excessive heat, freezing, humidity and light. Note: 10 grams per scoop is an average. Individual scooping technique may yield slightly less or slightly more than 10 grams. This product is packaged and sold by weight, not by volume. Settling of contents occurs over time and cannot be avoided. Variations in aroma, color, taste and solubility may occur.

Other Ingredients
Hydrolyzed marine collagen peptides (from wild-caught fish). Contains: Fish (barramundi and/or red snapper). Wild caught fish sourced from Southeast Asia.",3914.9,"Bone, Joint & Cartilage",4.7,4350,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/sre/sre01081/g/103.jpg",https://in.iherb.com/pr/sports-research-marine-collagen-unflavored-12-oz-340-g/75241
88693,"California Gold Nutrition, CollagenUP®, Hydrolyzed Marine Collagen Peptides with Hyaluronic Acid and Vitamin C, Unflavored, 10 Packets, 0.18 oz (5 g) Each","Bone, Joint & Cartilage","Categories > Supplements > Bone, Joint & Cartilage > Collagen Supplements",Easy to Use On-the-Go Single Serve Packets | Marine Sourced Collagen Peptides + Hyaluronic Acid + Vitamin C | Enzymatically Hydrolyzed Collagen Broken Down into Bioavailable Peptides,"• Easy to Use On-the-Go Single Serve Packets
• Marine Sourced Collagen Peptides + Hyaluronic Acid + Vitamin C
• Enzymatically Hydrolyzed Collagen Broken Down into Bioavailable Peptides

Collagen, hyaluronic acid, and vitamin C all contribute to the health and wellbeing of the musculoskeletal system. California Gold Nutrition® CollagenUP contains all three of these ingredients to help support healthy hair, skin, nails, joints, and bones.* The unflavored powder comes in single-serving packets to provide a convenient way for you to take them on the go and quickly mix with your favorite drink.

Suggested use
Mix 1 packet daily in 6-8 ounces of room temperature water or juice and mix well (for best results, mix in a blender bottle). Drink on an empty stomach at least 1 hour before or 2 hours after meals. Best when taken as directed by a qualified healthcare professional.

Warning
Keep out of reach of children. Consult with a licensed physician, pharmacist, naturopath or other qualified healthcare professional prior to taking dietary supplements. Sealed for your protection. Do not use if individually sealed packets are punctured or damaged. Store in a cool, dry place. Protect from heat, light, and moisture. Aroma, color, consistency and taste may vary. Color shift is normal and cannot be avoided.

Other Ingredients
Main Ingredients Vitamin C (as Calcium Ascorbate), Sodium, Hydrolyzed Marine Collagen Peptides, Hyaluronic Acid (as Sodium Hyaluronate) CONTAINS: Fish (One or more of the following: Barramundi, Atlantic and Channel Catfish, Cod, Haddock, Ling, Pangasius, Red Snapper, Salmon, Tilapia, Trout) Not manufactured with milk, eggs, crustacean shellfish, tree nuts, peanuts, wheat, soy, sesame, or gluten. Produced in an FDA-registered, third-party audited, and cGMP-compliant facility that may process other products that contain these allergens or ingredients.",1236.34,"Bone, Joint & Cartilage",4.6,2691,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cgn/cgn01344/g/103.jpg",https://in.iherb.com/pr/california-gold-nutrition-collagenup-hydrolyzed-marine-collagen-peptides-with-hyaluronic-acid-and-vitamin-c-unflavored-10-packets-0-18-oz-5-g-each/88693
133378,"Nature's Craft, Multi Collagen Complex, 120 Capsules","Bone, Joint & Cartilage","Categories > Supplements > Bone, Joint & Cartilage > Collagen Supplements","Types I, II, III, V, & X | Hair, Skin & Nails Support | Joint Support | With Biotin and Vitamin C | Sourced From a GMP Compliant Facility | 3rd Party Lab Verified | BioPerine®","• Types I, II, III, V, & X
• Hair, Skin & Nails Support
• Joint Support
• With Biotin and Vitamin C
• Sourced From a GMP Compliant Facility
• 3rd Party Lab Verified
• BioPerine®

Our biotin collagen peptides capsules are loaded with multi collagen peptides including marine collagen in addition to vitamin C biotin 5000 mcg and BioPerine for enhanced absorption.

Forget about typical collagen and biotin supplements and try our hydrolyzed collagen capsules packed with powerful hair and nail vitamins for enhanced length and strength.

Reap the benefits of biotin and grass fed collagen for beautiful hair skin and strong nails with full spectrum collagen with absorption enhancing black pepper extract.

Suggested use
As a dietary supplement, take three (3) capsules once a day. For maximum absorption, take on an empty stomach with an 8 oz glass of water, or as directed by your healthcare professional.

Warning
Do not exceed recommended dose. Pregnant or nursing mothers, children under the age of 18, and individuals with a known medical condition should consult a physician before using this or any dietary supplement. Keep out of the reach of children. Do not use if safety seal is damaged or missing. Store in a cool, dry place.

Other Ingredients
Gelatin (capsule), magnesium stearate, silicon dioxide, microcrystalline cellulose. Allergen: Contains egg and fish.",2287.21,"Bone, Joint & Cartilage",4.7,364,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nca/nca63967/g/8.jpg",https://in.iherb.com/pr/nature-s-craft-multi-collagen-complex-120-capsules/133378
24052,"Nature's Life, Marine Collagen, 60 Capsules","Bone, Joint & Cartilage","Categories > Supplements > Bone, Joint & Cartilage > Collagen Supplements",Sun Food Energy™ | Deep Skin Care™ Formula Plus Vitamin C | 2 Daily | Dietary Supplement,"• Sun Food Energy™
• Deep Skin Care™ Formula Plus Vitamin C
• 2 Daily
• Dietary Supplement

​ Marine Collagen from cold water fish plus Vitamin C is intended to provide nutritive support to help maintain healthy skin.

Suggested use
Take two (2) capsules daily with food.

Warning
Use only as directed. Keep out of reach of children. Not for use by persons under the age of 18. Consult a licensed health care practitioner before using this product, especially if you are pregnant or nursing. Store in a cool, dry place.

Other Ingredients
Vegetarian cellulose capsule, magnesium stearate and silica.",1118.18,"Bone, Joint & Cartilage",4.6,2538,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/nli/nli90667/g/27.jpg",https://in.iherb.com/pr/nature-s-life-marine-collagen-60-capsules/24052
117095,"Sunwarrior, Shape, Slim Collagen Boost, Chocolate, 1.65 lb (750 g)","Bone, Joint & Cartilage","Categories > Supplements > Bone, Joint & Cartilage > Collagen Supplements",Plant Based | Beauty & Slimming Formula | Dietary Supplement | 0 g Added Sugars | Soy Free | Gluten Free | Dairy Free | Synthetic Free | 100% Vegan | Kosher | Astragalus membranaceus | Panax notoginseng | 90 Calories | 4g Net Carb ‡ | Stimulant-free | May Decrease Fat Cell Formation | May Support Healthy Blood Glucose Levels 1 | 12g of Protein | Saffron Extract Promotes Feelings of Satiety' | Prebiotic Fiber | Reduced Sugar Cravings | Hyaluronic Acid | Vitamin C | Biotin | Tremella | Mushroom,"• Plant Based
• Beauty & Slimming Formula
• Dietary Supplement
• 0 g Added Sugars
• Soy Free
• Gluten Free
• Dairy Free
• Synthetic Free
• 100% Vegan
• Kosher
• Astragalus membranaceus
• Panax notoginseng
• 90 Calories
• 4g Net Carb ‡
• Stimulant-free
• May Decrease Fat Cell Formation
• May Support Healthy Blood Glucose Levels 1
• 12g of Protein
• Saffron Extract Promotes Feelings of Satiety'
• Prebiotic Fiber
• Reduced Sugar Cravings
• Hyaluronic Acid
• Vitamin C
• Biotin
• Tremella
• Mushroom

To be the shape and weight you love best: clinically studied, safe, sustainable weight management is here! Promote overall vitality, and build collagen the way nature intended!

Weight Management Support

Skin & Beauty Support

Shine out loud as you strengthen your cells from the inside out and build your body's inherent collagen production with potent, clean, quality, plant-based ingredients. Collagen Builder and weight management are working together to help you be the shape you love best!

Our mission to guide individuals on their path to light, energy, & Love inspires everything we do. From sourcing the finest ingredients to recycled & recyclable packaging.

‡Net carb is calculated by subtracting dietary fiber from total carbohydrate.

1 May help maintain blood sugar levels already within the normal range.

Suggested use
Mix, shake, or blend 1 scoop with 10-12 oz of your favorite beverage. Refrigerate and use prepared product same day.

Warning
Keep package out of direct light and away from heat. Consult your physician before beginning a dietary regimen containing this product. Keep out of the reach of children. If you are nursing, pregnant, or considering pregnancy, consult your healthcare professional prior to using this product. Amount inside is measured by weight, not volume. Color texture, flavor, and other traits may vary. Not a low calorie food.

Other Ingredients
Organic natural flavor, organic dutch cocoa powder, organic oat powder, sea salt, organic stevia leaf extract (steviol glycosides). Allergen Notice: This product is manufactured in a facility that may also manufacture products containing peanuts or tree nuts. Manufactured in the United States from US and imported ingredients.",4860.25,"Bone, Joint & Cartilage",4.7,122,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/suw/suw92023/g/24.jpg",https://in.iherb.com/pr/sunwarrior-shape-slim-collagen-boost-chocolate-1-65-lb-750-g/117095
122325,"Swanson, Gelatin & Silicon, 200 Capsules","Hair, Skin & Nails","Categories > Supplements > Hair, Skin & Nails > Gelatin","Hair and Nail Health | Collagen Source | Nourishment for Beautiful Hair and Nails | Gelatin Contains Collagen Proteins That Promote Healthy, Manageable Hair | Silicon is the Most Important Mineral Constituent of Hair and Nail Tissues","• Hair and Nail Health
• Collagen Source
• Nourishment for Beautiful Hair and Nails
• Gelatin Contains Collagen Proteins That Promote Healthy, Manageable Hair
• Silicon is the Most Important Mineral Constituent of Hair and Nail Tissues

We all want to look our best, and good nutrition can play an important role in helping us realize our full potential. Like Swanson Gelatin & Silicon capsules. They deliver vital nourishment to maintain thick, lustrous hair and strong, durable nails--two of the most fundamental aspects of good grooming. The collagen proteins found in gelatin serve as the base material for healthy, manageable hair and for other tissues like those of the toenails and fingernails. Replenishing these vital proteins is essential for restoring luster and strength. Silicon is the most important mineral constituent of hair and nail tissues, making it a vital component of any nutritional regimen for beauty maintenance. Our Gelatin & Silicon capsules deliver a healthy supply of both of these beautifying nutrients to help you look your best every day. Make them part of your daily routine and see the difference good nutrition can make.

Suggested use
As a dietary supplement, take two capsules one to three times per day with water.

Warning
For adults only. Consult your healthcare provider before using this or any product if you are pregnant or nursing, taking medication or have a medical condition. Keep out of reach of children. Do not use if seal is broken. Store in a cool, dry place.

Other Ingredients
Gelatin (capsule), microcrystalline cellulose (plant fiber), magnesium stearate. Contains soy. Contains a bioengineered food ingredient.",1654.87,"Hair, Skin & Nails",4.7,124,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/swv/swv01984/g/24.jpg",https://in.iherb.com/pr/swanson-gelatin-silicon-200-capsules/122325
71356,"Vital Proteins, Collagen Peptides, Unflavored, 20 oz (567 g)","Bone, Joint & Cartilage","Categories > Supplements > Bone, Joint & Cartilage > Collagen Supplements","20 g Collagen Peptides Per Serving | Skin, Hair, Nail + Joint Support ∧ | Grass Fed + Pasture Raised | Dietary Supplement | Kosher | NSF Certified Sport | Igen™ Non-GMO Tested | 0 g Sugar per Serving | Non-GMO Tested | Made without Dairy & Gluten | No Artificial Sweeteners, Colors or Flavors","• 20 g Collagen Peptides Per Serving
• Skin, Hair, Nail + Joint Support ∧
• Grass Fed + Pasture Raised
• Dietary Supplement
• Kosher
• NSF Certified Sport
• Igen™ Non-GMO Tested
• 0 g Sugar per Serving
• Non-GMO Tested
• Made without Dairy & Gluten
• No Artificial Sweeteners, Colors or Flavors

Look, Feel & Move Your Best^

Hello. This is our unflavored collagen peptides. One simple ingredient with lots of benefits - support for supple skin, healthy hair, nails, and joints.^ Just mix it with your daily coffee, tea, smoothie or whatever you're into. And yes, our packaging is a little different. It's part of our commitment to be a more responsible company.

∧ Results may vary. Various studies have suggested benefits following daily consumption of collagen peptides for several months.

Suggested use
Use a total of 4 level tbsp either all at once, or throughout the day. Mix thoroughly with your favorite food or beverage.

Warning
Use this product as a food supplement only. Do not use for weight reduction. Collagen is not a complete protein. Do not use to replace dietary protein.† If you are pregnant, nursing or have a medical condition, consult your physician before use. Storage Information: Store in a cool, dry place Do not use if safety seal is broken. Contents sold by weight not volume. Settling will occur. †Collagen peptides are an incomplete protein because they do not provide all the essential amino acids your body needs. Use supplement a balanced diet.

Other Ingredients
This product is manufactured in a facility that processes milk, fish and tree nuts. This product does not contain common GE genes or proteins.","4,928.22","Bone, Joint & Cartilage",4.7,54198,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/vtp/vtp00508/g/105.jpg",https://in.iherb.com/pr/vital-proteins-collagen-peptides-unflavored-20-oz-567-g/71356
64903,"California Gold Nutrition, CollagenUP®, Hydrolyzed Marine Collagen Peptides with Hyaluronic Acid and Vitamin C, Unflavored, 7.26 oz (206 g)","Bone, Joint & Cartilage","Categories > Supplements > Bone, Joint & Cartilage > Collagen Supplements","California Gold Nutrition CollagenUP, 7.26 oz (206 g) | Marine Sourced Collagen Peptides + Hyaluronic Acid + Vitamin C | Featuring Unflavored, Non-Bovine, Hydrolyzed Fish Collagen | With Non-Animal Source Hyaluronic Acid and Vitamin C | Support for Healthy Hair, Skin, Nails, Joints and Bones* | Enzymatically Hydrolyzed Collagen Broken Down into Bioavailable Peptides | Formulated without Gluten, GMOs, or Soy | Produced in a 3rd Party Audited cGMP Registered (Certified) Facility | 100% Gold Guarantee | Now in a Resealable Pouch for Easier Storage | Type I : This type of collagen makes up 80 to 90% of your body’s total collagen. Because it is densely packed, type I collagen provides structure to skin, bones, tendons, and ligaments. | Type II : Found in elastic cartilage, such as knees and shoulders, this type of collagen provides support for joints. | Type III : This type of collagen is commonly present with Type I and is found in muscles, arteries, and organs. | Type IV : Found in the layers of your skin, type IV collagen helps support various functions of the skin. | Type V : This type of collagen is found in the cornea of your eyes, bones, some layers of skin, hair, and tissue of the placenta.","• California Gold Nutrition CollagenUP, 7.26 oz (206 g)
• Marine Sourced Collagen Peptides + Hyaluronic Acid + Vitamin C
• Featuring Unflavored, Non-Bovine, Hydrolyzed Fish Collagen
• With Non-Animal Source Hyaluronic Acid and Vitamin C
• Support for Healthy Hair, Skin, Nails, Joints and Bones*
• Enzymatically Hydrolyzed Collagen Broken Down into Bioavailable Peptides
• Formulated without Gluten, GMOs, or Soy
• Produced in a 3rd Party Audited cGMP Registered (Certified) Facility
• 100% Gold Guarantee
• Now in a Resealable Pouch for Easier Storage
• Type I : This type of collagen makes up 80 to 90% of your body’s total collagen. Because it is densely packed, type I collagen provides structure to skin, bones, tendons, and ligaments.
• Type II : Found in elastic cartilage, such as knees and shoulders, this type of collagen provides support for joints.
• Type III : This type of collagen is commonly present with Type I and is found in muscles, arteries, and organs.
• Type IV : Found in the layers of your skin, type IV collagen helps support various functions of the skin.
• Type V : This type of collagen is found in the cornea of your eyes, bones, some layers of skin, hair, and tissue of the placenta.

Collagen, hyaluronic acid, and vitamin C all contribute to the health and wellbeing of the musculoskeletal system. California Gold Nutrition CollagenUP contains all three of these ingredients to help support healthy hair, skin, nails, joints, and bones.* The unflavored powder can be quickly added to your favorite drink, providing a convenient way to add collagen to your diet.

Types of Collagen Collagen is the primary structural protein found throughout the body and provides crucial infrastructure, both inside and out. There are many types of collagen that differ by how the molecules are assembled and where the collagen is used in your body. Our CollagenUP powder contains both type I and type III collagen, which are 2 of the 5 main types of collagen:

Plus Hyaluronic Acid and Vitamin C Our advanced collagen formula also includes two additional powerhouse ingredients – hyaluronic acid and vitamin C. Hyaluronic acid is a component of connective tissue and can provide the fluid matrix for joint lubrication, skin hydration, and repair.* Vitamin C plays a role in the production of collagen and assists in antioxidant protection.* Research suggests that regular consumption of these nutrients can provide the body with the fundamental building blocks that can help to support the health of joints, bones, skin, hair, and nails.*

California Gold Nutrition CollagenUP features non-bovine, marine-sourced collagen peptides with hyaluronic acid and vitamin C. The specially processed fish collagen is enzymatically hydrolyzed (broken down) into low molecular weight component amino acid peptides in order to help ensure optimal absorption and bioavailability.*

Typical Amino Acids Profile (mg) Per Serving^

^May vary slightly from batch to batch

*Essential Amino Acids

Third-Party Tested Our products undergo quality testing where they are evaluated by an independent ISO-certified lab using scientifically-validated test methods to ensure authenticity, purity, and potency of ingredients. For added transparency, we make the results available to you in our iTested Verified Reports so you can see for yourself.

Check out the iTested Report for this product to see the analysis.

Suggested use
Mix 1 scoop daily in 6-8 ounces of room temperature water or juice and mix well (for best results, mix in a blender bottle). Drink on an empty stomach at least 1 hour before or 2 hours after meals. Best when taken as directed by a qualified healthcare professional. Note: 5 grams per scoop is an average. Individual scooping technique may yield slightly less than or slightly more than 5 grams.

Warning
Keep out of reach of children. Consult with a physician, pharmacist, naturopath or other qualified healthcare professional prior to taking dietary supplements. Sealed for your protection. Do not use if pouch is punctured or seal is missing or broken. Store in a cool, dry place. Protect from heat, light, and moisture. Aroma, color, consistency and taste may vary. Color shift is normal and cannot be avoided. THIS PRODUCT IS PACKAGED AND SOLD BY WEIGHT, NOT BY VOLUME. SETTLING OF CONTENTS OCCURS OVER TIME. CONTAINS A FOOD-GRADE MOISTURE ABSORBER TO MAINTAIN FRESHNESS. DO NOT EAT.

Other Ingredients
Main Ingredients Vitamin C (as Calcium Ascorbate), Sodium, Hydrolyzed Marine Collagen Peptides, Hyaluronic Acid (as Sodium Hyaluronate) Other Ingredients None Contains: Fish (One or more of the following: Barramundi, Atlantic and Channel Catfish, Cod, Haddock, Ling, Pangasius, Red Snapper, Salmon, Tilapia, Trout) Not manufactured with milk, eggs, crustacean shellfish, tree nuts, peanuts, wheat, soy, sesame, or gluten. Produced in an FDA-registered, third-party audited, and cGMP-compliant facility that may process other products that contain these allergens or ingredients.",1737.61,"Bone, Joint & Cartilage",4.7,293182,"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cgn/cgn01033/g/247.jpg",https://in.iherb.com/pr/california-gold-nutrition-collagenup-hydrolyzed-marine-collagen-peptides-with-hyaluronic-acid-and-vitamin-c-unflavored-7-26-oz-206-g/64903
